Temp;Acclimation;Age;Average_speed;Distance_travelled;Time_travelling;Weight_lost;Average_speed_log
18;25;6.14285714285714;0.563152231;633.7958;8.6431497812652;0.0119999999999998;0.194001274797105
18;25;6.14285714285714;0.439406968;334.1574;5.0163183112284;0.0269999999999999;0.15818360072512
18;25;6.14285714285714;0.426743705;421.9484;5.13125000000001;0.024;0.154345965055028
18;25;6.14285714285714;0.000000000000057;0.0;0.0;0.0189999999999999;2.47832158904188E-14
18;18;6.28571428571429;0.962384221;1590.861;18.6520833333333;0.075;0.29278404316807
18;18;6.28571428571429;0.880484511;1287.858;19.40625;0.05;0.274269760616736
18;18;6.28571428571429;0.245018431;207.1624;3.17916666666666;0.0309999999999999;0.0951757806866526
18;18;6.28571428571429;0.636273915;634.2604;10.1666666666667;0.014;0.213856007046442
18;18;6.28571428571429;0.864556788;1338.587;16.8104166666667;0.00600000000000001;0.270575615018036
18;18;6.28571428571429;0.469553626;484.5801;7.06458333333333;0.0169999999999999;0.167185438691006
18;18;5.42857142857143;0.922424443;1422.492;17.4708333333333;0.028;0.283849279743687
18;18;5.42857142857143;1.306306143;2172.034;20.275;0.00600000000000001;0.362916955773409
18;18;5.42857142857143;1.065003862;1660.952;17.505034372613;0.0470000000000002;0.314920868216982
18;18;5.42857142857143;2.013529064;3663.228;24.4358030692313;0.0519999999999998;0.479075384379989
18;32;4.57142857142857;0.27043366;103.1191;0.488572027678758;0.00300000000000011;0.103951991819957
18;32;4.57142857142857;0.00000000000004;0.0;0.0;0.00300000000000011;1.73578943979588E-14
18;32;4.57142857142857;0.009505672;12.02254;0.110871573760396;0.00300000000000011;0.00410876340980285
18;32;4.57142857142857;0.104162388;24.33562;0.368801222391999;0.00500000000000012;0.0430329493226296
18;25;5.0;0.351671402;254.3342;4.06069865962914;0.012;0.130871125301397
18;25;5.0;0.344276927;490.5191;5.87332453642614;0.038;0.128488744520844
18;25;7.57142857142857;0.450365378;613.2335;8.09375000000001;0.0369999999999999;0.161477424069377
18;25;7.57142857142857;0.094445029;77.49775;0.699999999999999;0.0350000000000001;0.0391939530199782
18;25;7.57142857142857;0.301937988;278.1304;4.06875;0.0089999999999999;0.114590299047241
18;25;7.57142857142857;0.000000000000117;0.0;0.0;0.004;5.08200574873553E-14
18;25;7.57142857142857;0.529626349;758.5138;9.75208333333332;0.002;0.184585356055681
18;25;7.57142857142857;0.534892227;783.342;10.5208333333333;0.002;0.186077886743249
18;32;5.85714285714286;0.181368761;12.87089;0.218734810082633;0.00500000000000012;0.0723854826004023
18;32;5.85714285714286;0.331386607;95.73425;1.27699465314909;0.012;0.124304183879546
18;32;7.57142857142857;0.000000000000126;0.0;0.0;0.0209999999999999;5.46773673535679E-14
18;32;7.57142857142857;0.450011867;521.7524;6.77755399680534;0.0369999999999999;0.161371556546373
18;32;7.57142857142857;0.173647345;9.090436;0.164571904728839;0.0389999999999999;0.0695376206524644
18;32;7.57142857142857;0.390321062;512.6808;6.62245677383514;0.042;0.143115101947647
18;32;7.28571428571429;0.432784186;231.1913;2.7733536458694;0.04;0.156180779449826
18;32;7.28571428571429;0.570857591;229.674;4.04403083547468;0.0629999999999999;0.1961368150551
18;18;7.28571428571429;0.297064071;70.70725;1.21658218179293;0.069;0.112961429433723
18;18;7.28571428571429;0.6300739;542.2205;9.36458333333334;0.0329999999999999;0.212207293750398
18;18;6.28571428571429;0.518136768;292.052;5.25833333333334;0.026;0.181310898642515
18;18;6.28571428571429;0.922941601;1543.693;18.4291666666667;0.012;0.283966095081659
18;18;6.28571428571429;0.624176066;784.5944;11.1729166666667;0.0330000000000001;0.210633106399984
18;18;6.28571428571429;0.434481328;453.8265;5.44223826714801;0.01;0.156694899602343
18;18;6.28571428571429;0.385446837;63.7339;1.16875;0.0920000000000001;0.14158986549139
18;18;6.28571428571429;0.085096891;0.0;0.0;0.0349999999999999;0.0354685191503647
18;18;6.28571428571429;0.800227843;1059.023;15.6541666666667;0.01;0.255327474378634
18;18;6.28571428571429;0.489124544;395.5877;5.82500000000001;0.02;0.172931021801884
18;32;6.28571428571429;0.398837275;201.3736;3.45416666666667;0.022;0.145767196493316
18;32;6.28571428571429;0.343695848;220.9207;3.6375;0.052;0.128300975202994
18;32;6.28571428571429;0.378021376;182.5046;3.05833333333332;0.087;0.139255954441594
18;32;6.28571428571429;0.160566782;12.3987;0.11875;0.0629999999999999;0.0646701359333577
18;32;6.28571428571429;0.18702538;22.50928;0.397916666666667;0.03;0.0744600047811405
18;32;6.28571428571429;0.427087258;231.2695;4.88241660926892;0.0229999999999999;0.154450528482082
18;32;6.28571428571429;1.796390643;3392.986;18.2479166666667;0.00800000000000001;0.44659784026706
18;32;6.28571428571429;0.070237467;46.83131;0.760416666666666;0.012;0.0294801507370298
18;25;7.0;0.627536678;569.3035;9.52982846030973;0.0209999999999999;0.211530784566508
18;25;4.85714285714286;0.589137414;654.9617;9.09854851031322;0.00800000000000001;0.201161452626922
18;25;4.85714285714286;0.479167347;333.5997;5.08749999999999;0.002;0.170017311094436
18;25;7.0;0.558276833;513.8179;7.54791666666666;0.0089999999999999;0.192644614032509
18;25;4.85714285714286;0.429811681;368.6235;6.00833333333334;0.00499999999999989;0.155278840759979
18;25;4.85714285714286;0.330642429;423.4793;5.75625;0.0110000000000001;0.124061367288891
18;25;4.85714285714286;0.494240678;427.9662;6.97916666666667;0.0189999999999999;0.174420555115866
18;25;4.85714285714286;0.415133312;271.2805;4.27291666666668;0.00499999999999989;0.150797354304706
23;32;6.42857142857143;0.129606467;96.64825;0.28337269065148;0.0879999999999999;0.0529271700518989
23;32;6.42857142857143;0.199069106;131.0971;0.895957771912761;0.0830000000000002;0.0788442135322083
23;32;6.42857142857143;0.404668666;11.17902;0.200013889853463;0.0820000000000001;0.147573894705349
23;32;6.42857142857143;0.725630621;1005.805;12.2216820612542;0.0449999999999999;0.236947838639076
23;25;6.14285714285714;0.854099242;1368.168;12.8342245989305;0.05;0.268132976356195
23;25;6.14285714285714;1.1158861;1991.429;16.680325022571;0.0349999999999999;0.325492285540432
23;25;6.14285714285714;1.025496055;1730.938;15.4135129504895;0.0410000000000001;0.306531401657647
23;25;6.14285714285714;1.029220364;1750.728;16.471772793556;0.0369999999999999;0.307329211977938
23;18;6.0;0.638170489;1000.232;8.63661619669398;0.101;0.214359098022012
23;18;6.0;0.557752101;1016.483;8.7324628420614;0.0369999999999999;0.192498345676818
23;32;5.42857142857143;0.106995118;152.5415;1.44801722341829;0.0250000000000001;0.0441457055848331
23;32;5.71428571428571;0.211229547;235.9003;2.08972845336482;0.0839999999999999;0.0832264565603412
23;32;5.71428571428571;1.77341821;3567.652;18.2041666666667;0.0289999999999999;0.44301536276238
23;32;5.71428571428571;2.816561935;5711.206;23.73125;0.024;0.581672314486641
23;18;4.57142857142857;0.408599224;736.5313;3.82291666666668;0.01;0.14878744480272
23;18;4.57142857142857;2.724780623;5414.175;18.5208333333333;0.359;0.571100699359166
23;18;4.57142857142857;0.394616236;707.5916;3.94166666666667;0.362;0.144454716916629
23;18;4.57142857142857;4.524261979;8883.782;26.94375;0.363;0.742274266093453
23;25;4.57142857142857;1.629286668;3027.749;17.1708333333333;0.02;0.41983793929896
23;25;4.57142857142857;2.65705334;5138.109;18.4041666666667;0.01;0.563131294792167
23;25;4.85714285714286;1.535222763;2971.323;17.3529615998889;0.0150000000000001;0.404016125598823
23;25;4.85714285714286;2.196211798;4213.555;16.6675925282966;0.02;0.504635550258656
23;32;6.42857142857143;0.468954811;402.0847;6.32039441705436;0.0289999999999999;0.167008435929669
23;32;7.28571428571429;0.869870252;1288.25769;14.1221052631579;0.00600000000000001;0.271811472421322
23;32;7.28571428571429;1.071073199;1793.425;19.8152906048191;0.0269999999999999;0.316195448656847
23;32;7.28571428571429;0.369648093;515.452;5.730852024165;0.0349999999999999;0.136608997156249
23;32;7.28571428571429;1.419773613;2632.039;21.1854166666667;0.022;0.383774736549054
23;32;6.42857142857143;0.806564962;1117.904;16.7270833333333;0.0649999999999999;0.256853582915323
23;32;6.42857142857143;0.684495309;769.3577;12.4633655114938;0.075;0.226469805891047
23;32;6.42857142857143;0.717026124;818.4748;11.6133064796166;0.0760000000000001;0.234776902861986
23;18;7.28571428571429;1.370402244;2419.161;24.1020833333333;0.0549999999999999;0.374822049607818
23;18;7.0;0.895159863;1505.573;14.375;0.0219999999999998;0.277645850024647
23;18;7.28571428571429;0.650874534;633.5582;9.89235363566913;0.044;0.217714068258556
23;18;7.0;0.542496272;893.7014;7.42551566080977;0.0210000000000001;0.188224123076894
23;18;6.0;1.823865448;3346.999;27.5977498437391;0.0330000000000001;0.450843999538664
23;18;7.42857142857143;0.684594057;1338.932;7.28998727195589;0.0329999999999999;0.226495264231182
23;18;6.0;0.551802004;922.2354;8.81666666666667;0.0270000000000001;0.190836308381132
23;18;6.0;0.442758321;753.8834;6.27083333333334;0.0449999999999999;0.159193587748652
23;18;6.0;0.397887899;676.7652;6.00416666666667;0.0289999999999999;0.14547234537407
23;18;6.0;1.211163926;2055.652;18.9645833333333;0.0270000000000001;0.344620940461228
23;18;6.0;0.69352611;1112.264;11.2111952218904;0.0329999999999999;0.228791896783135
23;18;6.0;1.172147737;2001.672;16.8949232585596;0.0409999999999999;0.336889360134986
23;32;6.0;0.146588043;2.453413;0.0416666666666667;0.0249999999999999;0.0594074084955233
23;32;6.0;0.36136095;362.8968;4.33749999999999;0.0069999999999999;0.133973288913835
23;32;6.0;0.600209865;664.8148;8.99437460934786;0.0209999999999999;0.204176943427512
23;32;6.0;0.33144548;116.5876;1.87721369539551;0.018;0.124323387658231
23;25;6.42857142857143;1.048571207;1743.747;17.2958333333333;0.00599999999999978;0.311451064344667
23;25;6.42857142857143;0.157774293;225.7816;1.67291666666667;0.0170000000000001;0.0636239023458378
23;25;6.14285714285714;0.418388466;329.4845;4.96458333333333;0.0169999999999999;0.151795191027068
23;25;6.42857142857143;0.835665315;1288.3476;14.4152595372108;0.0109999999999999;0.263793501975026
23;25;6.42857142857143;0.586180553;615.7326;9.13605111466074;0.0499999999999998;0.200352621007174
23;25;6.14285714285714;0.192771659;2.336296;0.0437530384054449;0.0469999999999999;0.0765573114592428
23;25;6.42857142857143;1.008967894;1666.78;17.3791666666667;0.0129999999999999;0.302972996195709
23;25;6.42857142857143;0.460514134;477.0577;5.69375000000001;0.014;0.164505764177426
23;25;6.14285714285714;0.89548094;1427.723;18.3583333333333;0.01;0.277719421738216
23;25;6.42857142857143;0.705272192;964.5851;10.1142615319509;0.00799999999999979;0.231793710043344
23;25;6.42857142857143;0.995747531;1645.398;17.3104166666667;0.01;0.300105600664502
23;25;6.14285714285714;0.911910305;1491.068;16.2645833333333;0.0210000000000001;0.281467514008449
23;18;7.0;1.234780155;2414.978;27.5416666666667;0.042;0.349234806140668
23;18;7.0;1.037907172;1929.937;29.0125;0.05;0.309184397724219
28;32;6.0;1.277629677;2150.88;21.6630789528505;0.0570000000000002;0.357483112934724
28;32;6.0;1.818444437;3531.784;23.7837650163183;0.0609999999999999;0.450009477530465
28;32;6.0;1.32184224;2323.245;19.7298798694535;0.0149999999999999;0.365832707812094
28;32;6.0;1.779198396;3316.708;24.0879105617665;0.0529999999999999;0.443919550452279
28;18;6.14285714285714;2.968309307;6881.4392;20.9204991587212;0.0310000000000001;0.59860551557086
28;18;6.14285714285714;1.847362707;3458.949;21.5619140218071;0.032;0.454442792617764
28;18;6.14285714285714;1.888068451;4276.74929;12.8083452648803;0.0269999999999999;0.460607482366882
28;18;6.14285714285714;2.198333705;4314.752;20.0229166666667;0.028;0.504923774819605
28;18;6.14285714285714;0.583956302;1224.70276;4.42520775623268;0.0310000000000001;0.199743196153698
28;18;6.14285714285714;1.414335148;2778.861;15.8416666666667;0.03;0.382797556906329
28;25;7.71428571428571;0.975580874;1435.328;14.0854166666667;0.038;0.295694813016708
28;25;6.0;1.678140207;7198.79;20.9598214285714;0.0509999999999999;0.427833309618671
28;25;7.71428571428571;1.642687773;3480.107;16.4625;0.0589999999999999;0.422045855347678
28;25;6.0;5.007672736;10490.0464;25.5230705279202;0.0409999999999999;0.778706266735718
28;25;6.0;2.421060186;4604.375;25.15625;0.069;0.534160714704724
28;25;6.0;3.78300059;8071.3697;23.4443758996504;0.0779999999999998;0.679700434443724
28;32;7.71428571428571;0.927572295;1601.742;13.64375;0.0509999999999999;0.285010675558674
28;32;4.85714285714286;3.81328695;7445.281;26.1041666666667;0.0089999999999999;0.682441753446899
28;32;7.71428571428571;1.344012354;2470.994;16.6395833333333;0.0620000000000001;0.369959896279454
28;32;4.85714285714286;3.417033453;6658.038;26.1375;0.0129999999999999;0.645130688458818
28;32;7.71428571428571;1.361596991;2511.507;17.413709285367;0.046;0.373205786792283
28;32;4.85714285714286;4.336402631;9055.754;25.716369192305;0.0209999999999999;0.727248589616284
28;25;5.0;1.143488607;1966.107;14.582262657129;0.0179999999999998;0.331121179505069
28;25;7.85714285714286;2.657727361;5575.191;21.5723314119036;0.038;0.563211330985672
28;25;7.85714285714286;0.714368867;944.769;11.8;0.054;0.234104271302044
28;25;5.0;1.402506626;3083.845;27.4371440477844;0.024;0.380664594105939
28;18;5.28571428571429;0.528654273;767.5419;6.27126883811376;0.0149999999999999;0.184309274616999
28;18;9.42857142857143;1.238603669;2243.516;16.1719563858601;0.0249999999999999;0.349977211219857
28;18;5.28571428571429;1.796390643;3392.986;18.2479166666667;0.0109999999999999;0.44659784026706
28;18;9.42857142857143;1.796390643;3392.986;18.2479166666667;0.00999999999999979;0.44659784026706
28;18;5.28571428571429;0.059160287;46.28968;0.360416666666667;0.02;0.0249616886174386
28;18;9.42857142857143;1.583893045;3133.721;20.225;0.056;0.412274532957857
28;18;5.28571428571429;2.104966655;4055.312;22.98125;0.028;0.492056940542467
28;18;9.42857142857143;1.358070912;2412.683;20.41875;0.0630000000000002;0.372556861075965
28;32;5.28571428571429;1.930817811;3677.158;21.6098340162511;0.0129999999999999;0.466988822144815
28;32;5.57142857142857;0.569282924;896.7035;7.00285774029414;0.0170000000000001;0.195701249039508
28;32;5.28571428571429;0.96244047;1564.137;14.3354166666667;0.014;0.292796491433783
28;32;5.57142857142857;0.645084782;967.6031;10.1257031738315;0.0190000000000001;0.216188284903593
28;32;5.28571428571429;1.152687947;1993.27;17.0645833333333;0.0169999999999999;0.332981079188018
28;32;5.57142857142857;1.546519032;3112.223;21.14375;0.004;0.40594692632476
28;32;5.28571428571429;1.123762996;1903.909;18.2533509271477;0.012;0.327106049475133
28;32;5.57142857142857;1.597473887;3274.728;18.0908396416418;0.0150000000000001;0.414551190189249
28;18;5.85714285714286;1.353143875;2409.106;19.0886357321478;0.0339999999999998;0.371648481450715
28;18;5.85714285714286;1.858145294;3667.405;17.2714642956377;0.012;0.456084302404066
28;18;5.85714285714286;0.591060239;1060.792;6.92083333333332;0.028;0.201686622745287
28;18;5.85714285714286;1.708422165;3395.907;17.7;0.00700000000000012;0.432716359289396
28;18;5.85714285714286;2.138715169;4014.361;24.84375;0.018;0.496751906288073
28;18;5.85714285714286;1.881423;3459.329;22.01875;0.044;0.459607018461217
28;32;5.85714285714286;0.81226827;1275.174;12.0604166666667;0.012;0.258222486694483
28;32;5.85714285714286;0.384082651;704.3562;4.83958333333332;0.014;0.141162024948387
28;25;5.14285714285714;0.992930342;1980.126;21.2556427529689;0.02;0.299492119265612
28;25;5.14285714285714;1.022309122;2169.0451;20.7987220447284;0.0270000000000001;0.305847540828601
28;25;5.14285714285714;1.369391359;2831.081;27.2791666666667;0.0810000000000002;0.374636800282313
28;25;5.14285714285714;1.408232525;2914.932;26.4895833333333;0.0509999999999999;0.38169841757292
28;25;5.14285714285714;1.913977307;3958.029;29.1729166666667;0.0289999999999999;0.464486165318991
28;25;5.14285714285714;1.672036173;3452.416;27.9104166666667;0.0110000000000001;0.426842333155288
28;25;5.14285714285714;1.152820303;2343.621;28.5708333333333;0.0270000000000001;0.333007780556185
28;25;5.14285714285714;1.624708652;3414.136;27.3104166666667;0.0210000000000001;0.41908110284634
28;25;5.14285714285714;1.272935853;2763.929;23.6567629337212;0.0330000000000001;0.356587179200007
28;25;5.14285714285714;1.090489148;2317.515;25.2330022918258;0.044;0.320247917413365
33;18;6.14285714285714;0.745940411;1790.7991;5.2558374171231;0.054;0.242029417138448
33;18;6.14285714285714;2.832310067;6131.509;23.8037363705813;0.0450000000000002;0.583460640004466
33;18;6.14285714285714;2.376445253;5234.941;25.9041666666667;0.0450000000000002;0.528459712293204
33;18;6.14285714285714;1.543354322;3144.271;15.6208333333333;0.042;0.405406867202913
33;18;6.14285714285714;1.829621917;3411.007;19.2166666666667;0.046;0.451728410672718
33;18;6.14285714285714;2.261896894;4892.657;20.33125;0.0750000000000002;0.513470229213592
33;32;6.42857142857143;0.269022251;243.7635;3.1752205014237;0.085;0.10346923706854
33;32;6.42857142857143;0.658314859;1003.573;10.7299117994305;0.0270000000000001;0.219666992163661
33;32;6.42857142857143;0.247967133;206.9066;2.60416666666667;0.0870000000000002;0.0962031477304616
33;32;6.42857142857143;0.295583238;238.9336;2.63958333333333;0.123;0.112465320558272
33;25;7.85714285714286;2.063951699;3847.003;18.8450586846309;0.077;0.48628191467365
33;25;5.0;3.456805597;7041.131;27.1477185915688;0.0680000000000001;0.649023690852726
33;32;5.0;0.221686356;90.47794;1.41448510520103;0.048;0.0869597236298549
33;32;5.85714285714286;1.828503353;3571.124;19.6215540587459;0.02;0.451556697903557
33;32;5.0;1.498878735;2820.092;19.3471768872838;0.143;0.397745181297247
33;32;5.85714285714286;0.914933102;1588.652;12.7175498298493;0.0589999999999999;0.282153606534546
33;25;5.0;1.537297678;2968.36;17.365789290923;0.0410000000000001;0.404371422022232
33;25;5.0;1.197722957;2326.198;13.9905548996458;0.0290000000000001;0.341972944761977
33;25;5.0;2.158406249;4617.135;17.93125;0.0289999999999999;0.499467990254846
33;25;5.0;0.980837137;1785.92;9.21666666666666;0.0310000000000001;0.296848769627476
33;25;5.0;1.197658844;2214.129;14.4833333333333;0.014;0.341960275135819
33;25;5.0;1.622701793;3221.515;17.4229166666667;0.014;0.418748913153429
33;18;8.85714285714286;1.497949775;2834.339;20.0319422262343;0.0389999999999999;0.397583701988622
33;18;8.85714285714286;1.900885166;3920.873;21.2047774460107;0.04;0.462530537227473
33;18;8.85714285714286;1.614701293;3259.009;16.2104166666667;0.0359999999999998;0.417422081650098
33;18;8.85714285714286;1.42868467;3272.475;16.09375;0.042;0.385371131532656
33;32;5.14285714285714;0.749394175;1234.133;9.59783288185038;0.0270000000000001;0.242887676110946
33;32;5.14285714285714;1.140581962;2075.034;13.1548239216503;0.036;0.330531861445192
33;32;5.14285714285714;1.177313117;2222.494;13.8708333333333;0.036;0.337920888943205
33;32;5.14285714285714;1.483410929;2907.71;12.6520833333333;0.034;0.395048588032672
33;32;5.14285714285714;2.346383059;5175.048;20.5854166666667;0.038;0.524575652970661
33;32;5.14285714285714;1.162768349;2206.246;13.2916666666667;0.032;0.335010005274205
33;32;4.85714285714286;1.579122286;3296.565;15.8948538092923;0.032;0.411471934179801
33;32;4.85714285714286;1.595503863;3086.463;16.7449128411695;0.118;0.4142216795945
33;32;5.14285714285714;1.044440409;1975.872;11.8354166666667;0.0299999999999998;0.310574456333426
33;32;4.85714285714286;0.68197094;1444.361;6.7125;0.0449999999999999;0.225818488069106
33;32;5.14285714285714;1.753960534;3314.378;19.8972150843809;0.081;0.439957712250304
33;32;4.85714285714286;1.657577327;3693.604;14.4635044100285;0.024;0.42448590995952
33;18;5.28571428571429;1.095437735;2259.625;9.65833333333332;0.0660000000000001;0.321274760494286
33;18;5.28571428571429;0.419648949;574.522;5.86875;0.0660000000000001;0.15218096525579
33;18;5.0;0.741373233;1323.621;7.24324699673634;0.046;0.240891864546518
33;18;5.28571428571429;2.22492414;4811.854;19.4257343240053;0.0550000000000002;0.508519503167602
33;18;7.0;0.747199772;1663.771;9.14490311710194;0.0529999999999999;0.242342564351596
33;18;7.0;2.573575467;5634.651;23.6729166666667;0.0369999999999999;0.553102957993249
33;18;7.0;1.224951691;2551.725;14.8176956733107;0.0589999999999999;0.347320585851831
33;18;7.0;0.644256684;1005.717;10.3194666296271;0.038;0.21596961596746
33;18;7.0;2.002707978;4151.66;21.1520833333333;0.024;0.477513097863326
33;18;7.0;1.64521711;3083.918;23.3270833333333;0.0389999999999999;0.422461323178532
33;25;5.28571428571429;1.863801824;3629.927;21.3452323077991;0.117;0.456942961358898
33;25;5.28571428571429;1.125580026;2394.121;11.3091186887978;0.0129999999999999;0.327477460371576
33;25;5.28571428571429;1.308897075;2710.314;14.1323519200056;0.022;0.363404573559949
33;25;5.28571428571429;1.004566943;2068.354;9.76250000000001;0.0250000000000001;0.302020564198437
33;25;5.28571428571429;1.248907709;2603.399;15.6980609418283;0.0409999999999999;0.351971633161531
33;25;5.28571428571429;2.580595569;5723.56;23.4041666666667;0.0939999999999999;0.553955269889117
33;25;5.28571428571429;1.687166626;3475.06;17.50625;0.0369999999999999;0.429294597028143
33;25;5.28571428571429;2.341110616;4944.859;22.5291666666667;0.0330000000000001;0.523890854304147
33;25;5.28571428571429;0.289708592;93.56329;1.50208333333333;0.0269999999999999;0.110491593103134
33;25;5.28571428571429;2.061831956;4218.992;19.1833333333333;0.0469999999999999;0.485981351422793
33;25;5.28571428571429;0.964726126;1759.262;9.83329860387582;0.0409999999999999;0.293302020229746
33;25;5.28571428571429;1.746312125;3432.521;18.1266930610544;0.028;0.438749894321655
38;32;5.0;0.201979489;144.1531;1.64791666666667;0.15;0.0798970567764371
38;32;5.0;0.15719593;934.05553;13.0457546096062;0.046;0.0634068975116784
38;18;7.85714285714286;0.476568113;566.2773;7.04166666666666;0.199;0.169253485447903
38;18;6.14285714285714;0.837125066;1376.154;10.725;0.079;0.264138722786382
38;18;7.85714285714286;0.819757437;1395.283;10.0958333333333;0.0740000000000001;0.260013502934
38;18;6.14285714285714;0.410175156;561.4863;3.86458333333332;0.167;0.149273059151723
38;18;7.85714285714286;1.148041378;2153.793;14.8020833333333;0.148;0.332042642979096
38;18;6.14285714285714;0.474973178;596.5386;5.26666666666668;0.0569999999999999;0.168784122854855
38;25;8.0;0.0000000000000583;0.0;0.0;0.252;2.53618123703507E-14
